"URI","rdf-schema#label","alias","birthDate","birthPlace_label","birthPlace","birthYear","country_label","country","deathDate","deathPlace_label","deathPlace","deathYear","era_label","era","imdbId","influenced_label","influenced","influencedBy_label","influencedBy","lccnId","mainInterest_label","mainInterest","nationality_label","nationality","notableIdea_label","notableIdea","philosophicalSchool_label","philosophicalSchool","region_label","region","religion_label","religion","soundRecording_label","soundRecording","spouse_label","spouse","viafId","description","point","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom","wgs84_pos#lat","wgs84_pos#long"
"http://dbpedia.org/resource/Alex_Battler","Alex Battler","NULL","1946-12-10","{Soviet Union|Astrakhan}","{http://dbpedia.org/resource/Soviet_Union|http://dbpedia.org/resource/Astrakhan}","1946","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Political science|International relations|Sociology}","{http://dbpedia.org/resource/Political_science|http://dbpedia.org/resource/International_relations|http://dbpedia.org/resource/Sociology}","NULL","NULL","NULL","NULL","Marxism–Leninism","http://dbpedia.org/resource/Marxism–Leninism","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Political philosopher","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alex_Callinicos","Alex Callinicos","NULL","1950-07-24","{Harare|Southern Rhodesia}","{http://dbpedia.org/resource/Harare|http://dbpedia.org/resource/Southern_Rhodesia}","1950","NULL","NULL","NULL","NULL","NULL","NULL","{20th-century philosophy|Contemporary philosophy}","{http://dbpedia.org/resource/20th-century_philosophy|http://dbpedia.org/resource/Contemporary_philosophy}","NULL","NULL","NULL","Georg Wilhelm Friedrich Hegel","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","NULL","Politics","http://dbpedia.org/resource/Politics","NULL","NULL","NULL","NULL","Marxism","http://dbpedia.org/resource/Marxism","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alexander_Gottlieb_Baumgarten","Alexander Gottlieb Baumgarten","NULL","1714-07-17","{Berlin|Margraviate of Brandenburg}","{http://dbpedia.org/resource/Berlin|http://dbpedia.org/resource/Margraviate_of_Brandenburg}","1714","NULL","NULL","1762-05-27","{Frankfurt (Oder)|Margraviate of Brandenburg}","{http://dbpedia.org/resource/Frankfurt_(Oder)|http://dbpedia.org/resource/Margraviate_of_Brandenburg}","1762","Age of Enlightenment","http://dbpedia.org/resource/Age_of_Enlightenment","NULL","{Immanuel Kant|Georg Friedrich Meier|Johann Georg Sulzer}","{http://dbpedia.org/resource/Immanuel_Kant|http://dbpedia.org/resource/Georg_Friedrich_Meier|http://dbpedia.org/resource/Johann_Georg_Sulzer}","{Gottfried Wilhelm Leibniz|Christian Wolff (philosopher)}","{http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz|http://dbpedia.org/resource/Christian_Wolff_(philosopher)}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Age of Enlightenment","http://dbpedia.org/resource/Age_of_Enlightenment","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alexander_Herzen","Alexander Herzen","NULL","1812-04-06","Russian Empire","http://dbpedia.org/resource/Russian_Empire","1812","NULL","NULL","1870-01-21","Second French Empire","http://dbpedia.org/resource/Second_French_Empire","1870","19th-century philosophy","http://dbpedia.org/resource/19th-century_philosophy","NULL","{Jean-Paul Sartre|Leon Trotsky|Mao Zedong|Peter Kropotkin|Isaiah Berlin|Vladimir Lenin|Che Guevara|Frankfurt School}","{http://dbpedia.org/resource/Jean-Paul_Sartre|http://dbpedia.org/resource/Leon_Trotsky|http://dbpedia.org/resource/Mao_Zedong|http://dbpedia.org/resource/Peter_Kropotkin|http://dbpedia.org/resource/Isaiah_Berlin|http://dbpedia.org/resource/Vladimir_Lenin|http://dbpedia.org/resource/Che_Guevara|http://dbpedia.org/resource/Frankfurt_School}","{Georg Wilhelm Friedrich Hegel|Jean-Jacques Rousseau|Pierre-Joseph Proudhon}","{http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel|http://dbpedia.org/resource/Jean-Jacques_Rousseau|http://dbpedia.org/resource/Pierre-Joseph_Proudhon}","NULL","Class conflict","http://dbpedia.org/resource/Class_conflict","NULL","NULL","{Collectivism|Socialism|Populism|Agrarianism}","{http://dbpedia.org/resource/Collectivism|http://dbpedia.org/resource/Socialism|http://dbpedia.org/resource/Populism|http://dbpedia.org/resource/Agrarianism}","Agrarianism","http://dbpedia.org/resource/Agrarianism","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alexander_N._Chumakov","Alexander N. Chumakov","NULL","1950-10-01","{Russia|Soviet Union|Astrakhan Oblast|Kalmykia}","{http://dbpedia.org/resource/Russia|http://dbpedia.org/resource/Soviet_Union|http://dbpedia.org/resource/Astrakhan_Oblast|http://dbpedia.org/resource/Kalmykia}","1950","NULL","NULL","NULL","NULL","NULL","NULL","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","{Social philosophy|Global studies|Philosophy of culture}","{http://dbpedia.org/resource/Social_philosophy|http://dbpedia.org/resource/Global_studies|http://dbpedia.org/resource/Philosophy_of_culture}","NULL","NULL","NULL","NULL","NULL","NULL","List of Russian philosophers","http://dbpedia.org/resource/List_of_Russian_philosophers","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Russianphilosopher","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alexander_Nehamas","Alexander Nehamas","NULL","1946-03-22","{Athens|Kingdom of Greece}","{http://dbpedia.org/resource/Athens|http://dbpedia.org/resource/Kingdom_of_Greece}","1946","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Friedrich Nietzsche|Martin Heidegger|Michel Foucault|Walter Kaufmann (philosopher)|Gregory Vlastos}","{http://dbpedia.org/resource/Friedrich_Nietzsche|http://dbpedia.org/resource/Martin_Heidegger|http://dbpedia.org/resource/Michel_Foucault|http://dbpedia.org/resource/Walter_Kaufmann_(philosopher)|http://dbpedia.org/resource/Gregory_Vlastos}","NULL","{Aesthetics|Ancient Greek philosophy|Comparative literature}","{http://dbpedia.org/resource/Aesthetics|http://dbpedia.org/resource/Ancient_Greek_philosophy|http://dbpedia.org/resource/Comparative_literature}","NULL","NULL","NULL","NULL","Postmodernism","http://dbpedia.org/resource/Postmodernism","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alexander_Pruss","Alexander Pruss","NULL","1973-01-05","NULL","NULL","1973","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Robert Koons","http://dbpedia.org/resource/Robert_Koons","{Gottfried Wilhelm Leibniz|Nicholas Rescher|Thomas Aquinas}","{http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz|http://dbpedia.org/resource/Nicholas_Rescher|http://dbpedia.org/resource/Thomas_Aquinas}","NULL","{Metaphysics|Philosophy of religion|Applied ethics}","{http://dbpedia.org/resource/Metaphysics|http://dbpedia.org/resource/Philosophy_of_religion|http://dbpedia.org/resource/Applied_ethics}","NULL","NULL","Cosmological argument","http://dbpedia.org/resource/Cosmological_argument","Analytic philosophy","http://dbpedia.org/resource/Analytic_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","American philosopher","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alexander_R._Galloway","Alexander R. Galloway","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Contemporary philosophy","http://dbpedia.org/resource/Contemporary_philosophy","NULL","NULL","NULL","{Gilles Deleuze|Karl Marx|Martin Heidegger|Fredric Jameson|François Laruelle}","{http://dbpedia.org/resource/Gilles_Deleuze|http://dbpedia.org/resource/Karl_Marx|http://dbpedia.org/resource/Martin_Heidegger|http://dbpedia.org/resource/Fredric_Jameson|http://dbpedia.org/resource/François_Laruelle}","NULL","{Aesthetics|Materialism|Digital media|Conceptual art|Computer network|Internet art|Software art|Speculative realism}","{http://dbpedia.org/resource/Aesthetics|http://dbpedia.org/resource/Materialism|http://dbpedia.org/resource/Digital_media|http://dbpedia.org/resource/Conceptual_art|http://dbpedia.org/resource/Computer_network|http://dbpedia.org/resource/Internet_art|http://dbpedia.org/resource/Software_art|http://dbpedia.org/resource/Speculative_realism}","NULL","NULL","NULL","NULL","{Media studies|Game studies|Film studies|Continental philosophy}","{http://dbpedia.org/resource/Media_studies|http://dbpedia.org/resource/Game_studies|http://dbpedia.org/resource/Film_studies|http://dbpedia.org/resource/Continental_philosophy}","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alexander_Spirkin","Alexander Spirkin","NULL","1918-12-24","{Russian Soviet Federative Socialist Republic|Saratov Governorate}","{http://dbpedia.org/resource/Russian_Soviet_Federative_Socialist_Republic|http://dbpedia.org/resource/Saratov_Governorate}","1918","NULL","NULL","2004-06-28","Russia","http://dbpedia.org/resource/Russia","2004","Contemporary philosophy","http://dbpedia.org/resource/Contemporary_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","{Psychology|Cybernetics|Dialectical materialism}","{http://dbpedia.org/resource/Psychology|http://dbpedia.org/resource/Cybernetics|http://dbpedia.org/resource/Dialectical_materialism}","NULL","NULL","NULL","NULL","Marxism","http://dbpedia.org/resource/Marxism","Philosophy in the Soviet Union","http://dbpedia.org/resource/Philosophy_in_the_Soviet_Union","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Philosopher","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alexander_Tarasov","Alexander Tarasov","NULL","1958-03-08","{Soviet Union|Russian Soviet Federative Socialist Republic}","{http://dbpedia.org/resource/Soviet_Union|http://dbpedia.org/resource/Russian_Soviet_Federative_Socialist_Republic}","1958","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Jean-Paul Sartre|Karl Marx|Frantz Fanon|Vladimir Lenin|Che Guevara|Herbert Marcuse|György Lukács}","{http://dbpedia.org/resource/Jean-Paul_Sartre|http://dbpedia.org/resource/Karl_Marx|http://dbpedia.org/resource/Frantz_Fanon|http://dbpedia.org/resource/Vladimir_Lenin|http://dbpedia.org/resource/Che_Guevara|http://dbpedia.org/resource/Herbert_Marcuse|http://dbpedia.org/resource/György_Lukács}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Russian academic and politician","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alexandre_Kojève","Alexandre Kojève","NULL","1902-04-28","{Moscow|Russian Empire}","{http://dbpedia.org/resource/Moscow|http://dbpedia.org/resource/Russian_Empire}","1902","NULL","NULL","1968-06-04","{Belgium|Brussels}","{http://dbpedia.org/resource/Belgium|http://dbpedia.org/resource/Brussels}","1968","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","{Francis Fukuyama|Jacques Lacan|Jean-Paul Sartre|Maurice Merleau-Ponty|Michel Foucault|Jacques Derrida|Raymond Queneau|André Breton|Louis Althusser|Allan Bloom|Georges Bataille|Leo Strauss|Raymond Aron|Giorgio Agamben|Stanley Rosen}","{http://dbpedia.org/resource/Francis_Fukuyama|http://dbpedia.org/resource/Jacques_Lacan|http://dbpedia.org/resource/Jean-Paul_Sartre|http://dbpedia.org/resource/Maurice_Merleau-Ponty|http://dbpedia.org/resource/Michel_Foucault|http://dbpedia.org/resource/Jacques_Derrida|http://dbpedia.org/resource/Raymond_Queneau|http://dbpedia.org/resource/André_Breton|http://dbpedia.org/resource/Louis_Althusser|http://dbpedia.org/resource/Allan_Bloom|http://dbpedia.org/resource/Georges_Bataille|http://dbpedia.org/resource/Leo_Strauss|http://dbpedia.org/resource/Raymond_Aron|http://dbpedia.org/resource/Giorgio_Agamben|http://dbpedia.org/resource/Stanley_Rosen}","{Aristotle|Georg Wilhelm Friedrich Hegel|Immanuel Kant|Karl Marx|Plato|Wassily Kandinsky|Martin Heidegger|Leo Strauss|Karl Jaspers|Carl Schmitt|Vladimir Solovyov (philosopher)|Alexandre Koyré}","{http://dbpedia.org/resource/Aristotle|http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel|http://dbpedia.org/resource/Immanuel_Kant|http://dbpedia.org/resource/Karl_Marx|http://dbpedia.org/resource/Plato|http://dbpedia.org/resource/Wassily_Kandinsky|http://dbpedia.org/resource/Martin_Heidegger|http://dbpedia.org/resource/Leo_Strauss|http://dbpedia.org/resource/Karl_Jaspers|http://dbpedia.org/resource/Carl_Schmitt|http://dbpedia.org/resource/Vladimir_Solovyov_(philosopher)|http://dbpedia.org/resource/Alexandre_Koyré}","NULL","German idealism","http://dbpedia.org/resource/German_idealism","NULL","NULL","Philosophy of desire","http://dbpedia.org/resource/Philosophy_of_desire","{Marxism|Hegelianism|Existential phenomenology}","{http://dbpedia.org/resource/Marxism|http://dbpedia.org/resource/Hegelianism|http://dbpedia.org/resource/Existential_phenomenology}","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alexandre_Koyré","Alexandre Koyré","NULL","1892-08-29","{Taganrog|Russian Empire}","{http://dbpedia.org/resource/Taganrog|http://dbpedia.org/resource/Russian_Empire}","1892","NULL","NULL","1964-04-28","{Paris|France}","{http://dbpedia.org/resource/Paris|http://dbpedia.org/resource/France}","1964","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","{Paul Feyerabend|Alexandre Kojève|Abdel Rahman Badawi|Nader El-Bizri|Thomas Kuhn}","{http://dbpedia.org/resource/Paul_Feyerabend|http://dbpedia.org/resource/Alexandre_Kojève|http://dbpedia.org/resource/Abdel_Rahman_Badawi|http://dbpedia.org/resource/Nader_El-Bizri|http://dbpedia.org/resource/Thomas_Kuhn}","{Edmund Husserl|Henri Bergson|Gaston Bachelard|Léon Brunschvicg|Edwin Arthur Burtt|Victor Delbos|François Picavet|André_Lalande_(philosopher)}","{http://dbpedia.org/resource/Edmund_Husserl|http://dbpedia.org/resource/Henri_Bergson|http://dbpedia.org/resource/Gaston_Bachelard|http://dbpedia.org/resource/Léon_Brunschvicg|http://dbpedia.org/resource/Edwin_Arthur_Burtt|http://dbpedia.org/resource/Victor_Delbos|http://dbpedia.org/resource/François_Picavet|http://dbpedia.org/resource/André_Lalande_(philosopher)}","NULL","{History of science|Philosophy of science|Historical_epistemology}","{http://dbpedia.org/resource/History_of_science|http://dbpedia.org/resource/Philosophy_of_science|http://dbpedia.org/resource/Historical_epistemology}","NULL","NULL","Positivism","http://dbpedia.org/resource/Positivism","Phenomenology (philosophy)","http://dbpedia.org/resource/Phenomenology_(philosophy)","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
